X,y
60.74468381,-0.869615685
67.05634826,-0.883322135
28.61325884,-0.332473403
31.6163629,0.199096977
56.29120849,-0.254624394
80.57110073,-0.895835717
5.947087943,-0.329805334
95.64024373,0.984140909
93.41102222,-0.742474886
71.6264004,0.589331101
96.6015482,0.708820071
45.1418278,0.916615577
6.648667267,0.357399463
84.47735274,0.338807273
1.760394863,0.982079976
21.21943983,0.697360948
1.901988365,0.9456554
71.38660806,0.76434375
46.68203666,0.427615363
16.69013005,-0.831702369
72.86454245,-0.57115431
32.14835347,0.668676155
26.87525902,0.985292065
80.4998864,-0.925184933
63.92567459,0.888387832
47.05936202,0.064483017
38.84724905,0.912001429
34.33371566,0.221939891
4.942056138,-0.973742222
75.23596756,-0.161545106
2.61866421,0.499419363
58.21750653,0.995197688
42.26085294,-0.988674052
86.21490715,-0.984041664
1.868438048,0.956030751
95.94180142,0.992417342
67.03397699,-0.872615079
81.38544188,-0.291665049
89.04428544,0.88181219
49.06085118,-0.933707264
41.44231516,-0.565971079
68.39275625,-0.661098669
79.19371675,-0.608286851
36.72875032,-0.825090026
84.12975965,0.639034207
73.5434754,-0.959955791
6.00446366,-0.275126855
70.88526577,0.980179449
39.96979228,0.764916842
71.87742535,0.370182695
52.50424701,0.78508175
15.36573082,0.335590913
16.32643158,-0.579787873
77.46769657,0.878216288
90.17328235,0.803353028
36.31298686,-0.982996652
60.27439865,-0.55148071
56.94081359,0.382172229
24.46062896,-0.622640239
90.43592762,0.621189239
39.48632448,0.976673249
47.22898216,-0.104899019
17.34314756,-0.997927811
8.827684755,0.56224101
15.05640707,0.606424537
84.13273837,0.636740209
8.696332319,0.665710562
95.00744085,0.68867586
2.2798263,0.758993815
72.64249933,-0.376363728
15.00765496,0.644453465
61.29017068,-0.999576219
11.15190979,-0.987804475
94.2997154,0.051912451
97.82845134,-0.425106082
92.84206478,-0.986404966
91.47368078,-0.359277727
9.660643355,-0.233684507
82.65590953,0.827421501
97.26254803,0.126484524
58.96892959,0.660384612
72.08786597,0.167965082
83.61138058,0.93618704
78.3833331,0.155845383
65.89499862,0.078366671
72.17186633,0.084663237
75.82085279,0.410159642
17.90911238,-0.807819619
45.07642864,0.888530093
50.53859015,0.269725246
16.96140863,-0.950065385
99.42959505,-0.891827888
31.24670948,-0.168410644
54.27357865,-0.762069656
38.34698951,0.603495489
38.22903444,0.505466554
64.46264109,0.998201038
11.20735316,-0.977658544
13.99756156,0.990270985
92.9283361,-0.968576843
47.57356472,-0.434672787
62.34847033,-0.464777003
2.816999667,0.318923053
59.87761535,-0.186260768
52.35751403,0.867204746
16.39452295,-0.633880089
67.76244557,-0.97628792
67.014509,-0.862941991
92.72401287,-0.998894313
16.16837191,-0.444314239
49.40748408,-0.756535111
12.76258309,0.194955888
14.93376132,0.69914571
12.7569362,0.189414272
90.10854057,0.840196992
42.95497621,-0.855916685
33.01403421,0.999627068
61.25436069,-0.999977582
50.0682979,-0.195909229
35.81551472,-0.951475428
29.05598506,-0.704452303
61.10386556,-0.987670884
59.29347702,0.386453651
55.65727903,-0.777945082
2.862629141,0.275359378
3.365009171,-0.221562514
11.47046382,-0.889343236
16.85392825,-0.911108262
85.30316643,-0.461925333
55.71412597,-0.7409889
26.23152234,0.890653817
98.71211783,-0.969392831
15.48403933,0.222057292
81.15398119,-0.503312362
26.71404482,0.999944799
34.03250771,0.501222942
87.0125487,-0.814603696
80.99664192,-0.632492611
63.1550485,0.31759816
13.86651413,0.963596567
2.474830811,0.618444598
69.86483287,0.681488377
40.11328897,0.664941529
83.94532131,0.769258831
78.15103493,0.379061052
65.88532838,0.088003355
71.43969693,0.729050777
78.45739146,0.082331576
87.58271138,-0.372668414
36.73722386,-0.820272903
18.5030256,-0.33963643
27.7281527,0.519427787
85.95992503,-0.907344421
67.85495912,-0.952114578
62.85977921,0.02792251
81.97457386,0.288983498
71.48616772,0.696467778
49.56627385,-0.643612195
51.7712766,0.997888102
60.28957518,-0.564076787
40.19702403,0.60014348
31.79843097,0.373245081
61.18237048,-0.996905832
58.35322305,0.97280256
98.50059362,-0.896241108
78.78471375,-0.242456801
17.62503734,-0.940642555
5.387560059,-0.780600033
58.9914362,0.643317956
78.2435886,0.291914335
67.62886268,-0.99642181
74.77517583,-0.583513043
15.0436173,0.616544334
88.44000754,0.457705898
26.36809976,0.944266284
88.29484129,0.324276676
99.07477458,-0.993439918
72.07927061,0.176432023
27.62165423,0.607317459
28.16495669,0.109159234
35.58342997,-0.85518662
19.47901203,0.588705195
66.43319701,-0.443725235
6.938905039,0.609729867
75.29794629,-0.100109423
91.62524934,-0.496066239
40.74663419,0.093931629
6.249938688,-0.033240495
62.1345436,-0.642157527
27.70115128,0.542308748
59.68589655,0.004363854
75.09623921,-0.297415464
44.99260831,0.846997299
15.3890222,0.313561211
96.3346085,0.869783685
43.11130501,-0.764968319
29.41186751,-0.907600791
53.01949893,0.377945493
2.810842073,0.324753018
82.49442493,0.726363364
15.36233825,0.338784796
98.67847237,-0.960585296
45.68525194,0.991279774
17.91623304,-0.80360204
38.97976269,0.958202265
36.28982755,-0.98698526
54.08300648,-0.625624172
16.901915,-0.929830416
0.811618498,0.725402177
80.2179798,-0.994241684
8.097905448,0.970397799
15.50116413,0.205328291
97.88099864,-0.47206027
18.5688829,-0.277002401
2.657644594,0.465277477
0.80139188,0.718325128
80.00477895,-0.994404838
20.87255579,0.899486452
78.09695663,0.428525049
34.80107963,-0.241159507
64.373053,0.999562058
67.26797406,-0.962080105
37.02382956,-0.625117673
69.02427882,-0.090635007
66.16980549,-0.195100352
79.01336942,-0.456051233
3.977458801,-0.741877572
74.29796647,-0.891324005
58.12517773,0.999983677
35.02080322,-0.446888369
19.82969989,0.830577556
74.15806413,-0.945835811
63.49616117,0.616514518
83.90079221,0.796938196
94.75077954,0.482056069
42.711446,-0.955352689
34.26198067,0.291255064
25.40080676,0.264866554
9.460956767,-0.036170914
71.07779131,0.924163413
70.79288066,0.994276051
6.866504985,0.550797698
46.02215115,0.89199466
25.74652655,0.57596598
83.16656188,0.996334841
64.64467764,0.970853859
39.10018618,0.985631763
30.13021051,-0.959639072
37.40179545,-0.2929554
30.87596248,-0.514105161
74.47081569,-0.80006766
6.004753463,-0.274848225
33.01188064,0.99968356
3.858910751,-0.657366033
4.085718536,-0.809984616
42.63403294,-0.97534174
48.15816104,-0.859490074
88.34908588,0.375087882
13.56817638,0.842445273
57.22353314,0.62479221
81.85553889,0.173251261
49.52633614,-0.67365725
51.44397038,0.924028967
90.34714744,0.688224932
21.60438556,0.377192509
77.56017446,0.830297837
2.263408793,0.769580453
47.5705258,-0.431933968
78.95106767,-0.39975664
79.52394937,-0.832792463
14.25355209,0.99323489
94.67317596,0.412681843
80.38224105,-0.963335277
4.126135037,-0.833019004
27.92391764,0.343288787
85.93298429,-0.895690968
46.75796914,0.357809161
84.68769455,0.134894609
85.9751916,-0.913656319
21.25172119,0.673864946
38.06801913,0.360596446
14.81451627,0.77923671
82.76589142,0.884061636
36.15822801,-0.999552655
60.3225705,-0.591009794
49.26655929,-0.84088868
69.0208423,-0.094056847
96.76842623,0.581804858
50.42165478,0.155538259
24.14004926,-0.837500002
55.93738022,-0.57392232
94.14563725,-0.101964844
87.18565379,-0.70252582
91.83590461,-0.666659215
42.96240582,-0.852051142
0.188893864,0.187772549
66.96088041,-0.834615669
43.75130803,-0.228940481
49.91668298,-0.341769821
45.88922015,0.944039295
42.32073645,-0.995883742
65.12011331,0.753475567
70.65416557,0.999498575
89.59938411,0.997953116
86.00832657,-0.926621288
24.05907285,-0.878955875
17.46971777,-0.981822824
53.13022016,0.273331716
59.68083393,0.009426348
10.33431092,-0.789217011
26.32072302,0.927616988
28.06889429,0.203997528
19.9013294,0.868304295
81.2291439,-0.437004013
90.77267835,0.327360315
68.66258553,-0.437172881
17.38713399,-0.994133241
7.461982911,0.924147322
66.51926496,-0.519118465
20.37346341,0.99890092
82.37746299,0.641194613
91.07683521,0.029347533
93.13864102,-0.895315316
16.11860129,-0.399194387
92.58688261,-0.99594368
46.43901419,0.632576682
57.90603128,0.977309551
96.05685542,0.971745508
0.336155632,0.329860341
77.34564374,0.92991167
84.8168269,0.006174709
17.48678076,-0.978441507
68.72837781,-0.377097635
73.64975013,-0.984256883
56.88684517,0.331768282
75.43677407,0.038540835
37.11543037,-0.551099629
74.96445205,-0.420296114
63.85360726,0.853024792
38.06274995,0.355676791
7.991482666,0.990561618
2.504408521,0.594934482
86.15021368,-0.97047974
24.23594579,-0.781330903
11.34295928,-0.94026618
11.97149333,-0.560407125
84.2924622,0.505998705
50.59600481,0.324537154
60.41250274,-0.661068803
36.19752945,-0.997605671
22.12839952,-0.13682043
61.48608523,-0.974787752
5.250497579,-0.858679584
66.22676774,-0.250621329
4.401209735,-0.951973169
27.54077597,0.669516672
79.4933869,-0.815487252
51.54552466,0.958027959
89.19957971,0.944143396
57.62655591,0.880960462
74.63612966,-0.690437762
31.64573815,0.227794091
78.08109771,0.442799572
40.58414262,0.253756473
11.19345585,-0.980485247
5.010956066,-0.955758963
71.42122405,0.741569609
86.51052328,-0.993195332
49.76829826,-0.47695254
78.15111284,0.378988951
14.99064411,0.657366835
77.51610436,0.85404487
6.293202135,0.01001666
40.62933539,0.209798732
64.27143784,0.991404106
50.92172157,0.610141449
31.6337244,0.216080036
57.20612424,0.611105505
13.90983942,0.974272183
50.74870792,0.464637739
95.31023616,0.873553787
34.84515389,-0.283684893
29.50336391,-0.942164158
94.8393773,0.557687901
25.06157873,-0.071102448
10.75518366,-0.971245048
40.02196612,0.730284542
55.25076651,-0.962994651
36.7794562,-0.795392956
49.73757984,-0.50372259
20.51140373,0.995857677
50.65224989,0.377196601
31.05240866,-0.355564417
13.57573588,0.846494084
7.395878605,0.896893041
88.07469079,0.109874203
90.67224067,0.420454582
72.12235938,0.133868552
73.63858432,-0.98222208
2.31430329,0.73609932
60.44768233,-0.687050464
41.79655161,-0.81680275
34.24491713,0.307535632
33.67515499,0.772243073
40.81013656,0.030563181
49.34394107,-0.796534478
35.84186652,-0.95925325
8.995707173,0.416026001
36.096241,-0.999485657
41.8121797,-0.825718747
85.94162319,-0.899499019
41.07979357,-0.236817709
42.23273141,-0.984063259
95.55399242,0.965201498
45.00100206,0.851429502
12.07976572,-0.467627567
97.60120162,-0.21024872
67.83559258,-0.957856815
30.34078086,-0.879659443
71.79987174,0.441041934
60.92150205,-0.942903075
56.36858085,-0.17911508
9.983030479,-0.529704825
69.68729766,0.541532758
16.6574375,-0.813109565
32.33285147,0.793734925
12.56951962,0.003149002
92.97776407,-0.955105459
0.397850008,0.38743717
84.09203468,0.667589884
69.04196498,-0.073008382
95.15774608,0.789483163
74.4489707,-0.812980755
77.68190224,0.756479993
99.62104458,-0.789454842
43.07617497,-0.787117816
37.87984082,0.179746722
52.60684423,0.717516926
22.06114493,-0.069939212
56.04098323,-0.486155131
31.46927637,0.053324529
80.81348051,-0.762991528
98.56496179,-0.922916966
76.16858554,0.696394969
91.74729003,-0.598079848
89.35302929,0.9834182
72.08640821,0.169401951
60.30111099,-0.573564425
72.28904069,-0.032403979
75.36360532,-0.034611447
96.06178545,0.970570062
11.17948653,-0.983135758
1.085287728,0.884437722
72.87087692,-0.576342415
22.21253683,-0.219584204
50.80779969,0.516122119
11.95598977,-0.573179581
78.45243113,0.087274039
66.31423705,-0.334233012
17.19437913,-0.99644208
39.10258768,0.986034554
3.262268253,-0.120382921
29.94992869,-0.994513663
92.74247866,-0.997855944
59.13684877,0.525592698
33.05269751,0.997824462
42.82270471,-0.916640277
54.8053508,-0.985155188
69.24135045,0.125976456
48.6514314,-0.99906466
73.32048731,-0.874234216
0.179124368,0.17816802
67.72124983,-0.984374984
23.06223205,-0.877720191
8.340012891,0.884193698
27.36831544,0.787053827
6.69460038,0.399906721
1.826502091,0.967485029
15.24349438,0.447948016
33.76052682,0.715257412
65.25496918,0.658238562
43.05772874,-0.798360944
83.7450638,0.880983982
46.37621662,0.679934408
67.50560417,-0.99925365
8.125942434,0.963246037
45.10738008,0.90230335
24.16386639,-0.824249136
18.31917022,-0.50586609
69.48860969,0.364942749
23.70613087,-0.9896232
35.42139878,-0.760368044
78.64479737,-0.104788299
77.02934606,0.998180936
10.31439721,-0.776832044
22.81848461,-0.736130906
28.0541158,0.218442441
54.12740876,-0.659635476
42.95113587,-0.857896259
8.43286302,0.837075154
10.24228741,-0.729444457
39.85482122,0.833760097
74.56824992,-0.737913664
1.580544384,0.999952488
60.68220206,-0.837089759
72.18557825,0.070993013
22.49288859,-0.480951818
22.71230084,-0.660250512
77.72549197,0.727262037
4.677026271,-0.999374805
98.6591107,-0.955023327
7.034854915,0.682859443
9.227768243,0.195737772
4.865497229,-0.988301811
74.56014882,-0.743356784
18.2549807,-0.560156923
0.311644093,0.306623948
11.37734262,-0.928007275
19.7626585,0.791404133
21.62806794,0.355155712
7.774947824,0.996878454
64.99869363,0.827562747
21.27610512,0.655650229
39.1118624,0.987536743
88.8637604,0.782808275
40.89022147,-0.049496736
29.49556903,-0.939523093
71.02668939,0.942469296
55.34887961,-0.9319623
87.30245992,-0.614801597
35.33917129,-0.704452962
25.22938524,0.096493635
0.784534567,0.706495863
58.21907761,0.995042675
30.43715981,-0.829809779
33.28177599,0.956786694
22.37161407,-0.371352721
27.90059912,0.36509492
74.38424089,-0.848943413
47.69060661,-0.536865023
87.46461448,-0.479407834
16.13451069,-0.413730048
5.1736822,-0.895477626
28.26032265,0.014010778
89.4756483,0.998215958
75.00438216,-0.383738667
14.46192832,0.947726894
86.67822498,-0.959822595
88.4228938,0.442423731
50.33028221,0.064754413
73.53188231,-0.956643533
28.40389761,-0.129201538
80.87164346,-0.724125492
88.92194612,0.817669913
78.71527619,-0.174560943
34.73438749,-0.175947598
61.88812074,-0.809753756
74.80067345,-0.562618904
21.93418111,0.056936661
15.90141304,-0.192245458
2.393571832,0.680189283
2.918000548,0.221733734
68.76276141,-0.345035835
93.58143879,-0.618113689
67.5865817,-0.999103811
87.95779192,-0.006802329
86.04363819,-0.93931791
10.68359695,-0.951728504
1.302366625,0.964188556
74.01610714,-0.982252715
27.01992951,0.950364208
81.21941337,-0.445735409
88.24008951,0.272023507
38.06612919,0.358833016
78.3530149,0.185716934
77.43252701,0.894490068
20.66675869,0.969795225
17.73325992,-0.898480505
24.83896272,-0.289570911
48.46411512,-0.973536058
35.03036748,-0.455423893
86.68248257,-0.95861919
91.77755059,-0.622054257
47.33939286,-0.213838873
75.85357561,0.439778406
57.59019856,0.863178136
78.52075688,0.019058307
79.62729633,-0.885458634
49.54688719,-0.658327933
99.34845954,-0.925557469
28.8090496,-0.509596462
99.75989701,-0.696901499
30.80936159,-0.570048547
70.79038771,0.994539311
99.62337359,-0.788023137
41.32164934,-0.462617041
65.29158627,0.6302378
14.70640915,0.842309659
82.844529,0.918044585
61.66239385,-0.920539478
14.08375721,0.998574039
68.86355292,-0.248842963
15.21385439,0.4742473
18.96153658,0.111746774
62.17164596,-0.613280455
82.8102746,0.903927609
74.16070087,-0.944976517
68.30075399,-0.727234595
30.10971989,-0.965199887
5.33186666,-0.814181832
98.00404575,-0.576691804
9.139452517,0.281469753
10.32855598,-0.78566977
40.82513954,0.015564329
70.9561403,0.963689339
65.21406104,0.688475315
35.32220857,-0.692312893
95.72690844,0.995801477
49.06872781,-0.930858201
74.4284396,-0.824763637
73.1921532,-0.804909043
37.55218686,-0.146396947
86.62657481,-0.973029586
58.53607408,0.914466004
55.96398799,-0.55193238
98.41474053,-0.854905299
21.02629426,0.821965955
68.33401575,-0.704006051
7.704671079,0.988873872
40.75046166,0.090120398
55.64009959,-0.788624157
11.64300085,-0.797638572
11.0362788,-0.999171686
82.41000863,0.665825469
20.88374491,0.894541178
83.19802458,0.998532583
74.38634806,-0.847827924
7.462073197,0.92418181
70.59369467,0.99575811
50.76787455,0.481523426
36.39112246,-0.965664561
52.85285233,0.52628258
51.67651753,0.987265292
30.24325096,-0.921791182
87.06475685,-0.783225857
56.97819277,0.416438997
59.68543192,0.00482848
3.44007968,-0.29407447
55.54278717,-0.844633714
22.59422313,-0.567177343
39.08495294,0.982944485
42.18168727,-0.973708883
42.96208046,-0.852221412
58.39601691,0.962002375
19.36021328,0.488750851
44.01611208,0.033808483
77.26193443,0.957406422
7.157270288,0.766956657
74.91448102,-0.465095662
7.601498964,0.968295214
51.1940376,0.80075532
30.23130717,-0.926355773
75.38438136,-0.013841883
88.72536567,0.689480358
48.21445299,-0.886887238
99.76564384,-0.692768584
42.27475664,-0.990665074
85.0545924,-0.2295261
41.36514811,-0.500731472
83.23710892,0.999886052
40.35148998,0.469932682
96.71830479,0.62182234
12.68694196,0.120279424
81.29769012,-0.374371481
66.56712648,-0.559415733
36.86373047,-0.741552425
30.59837271,-0.729474811
4.309596746,-0.919970058
40.71801343,0.122383481
9.364808137,0.059933884
82.49119003,0.724136182
24.65137883,-0.46298719
69.99863001,0.773022316
81.3755003,-0.301159804
88.95756817,0.837654012
54.40714742,-0.841510054
13.14096402,0.543493532
9.447168527,-0.022388695
11.27677792,-0.96072211
24.04456767,-0.885780736
68.61833318,-0.476531483
54.34254379,-0.804877299
90.62169378,0.465759925
68.68631004,-0.415714572
0.264572401,0.261496572
96.30857829,0.882331749
40.56005311,0.276981606
1.577508057,0.999977476
60.84276653,-0.913784789
90.12001386,0.833920076
22.44992312,-0.442849699
96.26628428,0.901441528
60.37084174,-0.629244935
40.58614334,0.251820735
3.456695504,-0.30991426
94.0243861,-0.221540071
91.11166704,-0.005480062
80.69323165,-0.835024517
40.75069458,0.089888423
98.15987376,-0.69649518
47.30904629,-0.184100346
93.8492944,-0.388022678
10.85701336,-0.990415784
63.3930554,0.532204496
59.52695752,0.162578047
45.89979558,0.940498445
35.2733171,-0.656219707
56.72084541,0.1713282
59.29991952,0.380503688
13.33507346,0.695203411
90.86532593,0.238538885
14.28853924,0.988565073
76.94006906,0.99958095
70.1630333,0.866423813
73.01882686,-0.690511396
58.54440255,0.911064105
67.12861519,-0.914863397
85.50656464,-0.631559511
90.09617752,0.846836861
42.15678088,-0.967733902
53.8145522,-0.396294245
0.501996703,0.481176854
66.95410756,-0.830865843
69.89435838,0.702795838
89.22900774,0.95343077
48.37746029,-0.950104422
25.42830315,0.291277448
1.767171668,0.980780247
95.05599761,0.72305734
17.22800674,-0.99871235
54.10824837,-0.645114605
85.26773733,-0.430219291
35.63605084,-0.88126478
12.04214891,-0.500539377
7.717205648,0.990660738
8.941178439,0.464968934
85.90272047,-0.881825243
12.04921429,-0.494410339
55.25245569,-0.962538009
87.8795028,-0.084988848
35.35979199,-0.718937714
56.83755756,0.284888204
51.23890901,0.826817895
40.84182082,-0.00111632
44.04588937,0.063549369
48.35617817,-0.943251192
19.68060193,0.738636892
96.95045975,0.424955309
94.53862925,0.286766283
21.22154215,0.695852634
13.63821897,0.878086445
86.20651929,-0.982514544
43.37416103,-0.57133874
23.95456867,-0.923908351
97.16104747,0.22634611
65.61056987,0.354964275
10.54177273,-0.898787053
43.28213499,-0.644341709
86.90558287,-0.87187177
98.80348152,-0.987749675
80.51429559,-0.919620551
84.75307341,0.069871263
35.8112113,-0.950142355
63.77543644,0.809666339
43.83613548,-0.145641815
34.39994954,0.156918434
80.97986033,-0.645401398
69.43827068,0.317633128
59.10751241,0.55032047
54.96537428,-0.999921912
41.48674541,-0.602029905
73.24234425,-0.833666189
6.954756261,0.622216568
55.14588628,-0.985918678
44.05561149,0.07324868
40.06402926,0.700911919
80.5094629,-0.921508126
34.560968,-0.0034488
52.38479737,0.853297905
62.66648228,-0.164618074
76.92656417,0.999098886
66.93177446,-0.818231921
19.2522052,0.391857124
14.66672225,0.863031791
82.41637708,0.670563484
83.81313187,0.846762577
46.70035077,0.410989344
1.316878545,0.967935713
26.99053437,0.959098321
98.63448606,-0.94743257
3.671461289,-0.505419995
50.17566033,-0.089701395
69.60493857,0.470537825
90.99214545,0.113794471
45.68645207,0.991120913
37.19034231,-0.487102998
45.77347245,0.975814676
65.27129308,0.645862626
17.7936435,-0.870349896
90.68630167,0.407655706
3.308419703,-0.166054291
36.55076783,-0.912086239
13.24718506,0.629426108
12.53128635,-0.035077063
88.56973381,0.568876818
26.39597871,0.953075428
9.729558749,-0.300084074
58.68440308,0.844621266
99.51748486,-0.848677615
77.03175467,0.998032827
53.47101994,-0.063901264
36.73615265,-0.820885133
18.64119375,-0.20685777
66.62093663,-0.603187052
26.92701894,0.975131795
23.93033513,-0.932908255
78.38243706,0.156730418
53.44099635,-0.033914734
94.91018096,0.61501213
15.87793915,-0.169158574
15.19914881,0.487142231
19.64942281,0.717263342
55.29875031,-0.948958586
98.11215581,-0.661474805
27.94807683,0.320499783
57.86626973,0.968117183
51.51869356,0.949992257
9.265364711,0.158738924
20.56114967,0.990104407
65.49563358,0.459837459
45.63738673,0.996449426
5.283148582,-0.841490827
87.74306985,-0.219717077
54.13006381,-0.661628643
94.94812727,0.644483556
93.87345027,-0.365648388
3.663498077,-0.498532798
34.47466929,0.082755148
93.47852117,-0.69560267
86.58866,-0.981074395
19.3994763,0.522619348
25.52139533,0.378943241
91.01368246,0.092372622
86.29767151,-0.995383408
99.99717445,-0.508800143
62.55072231,-0.2774422
53.603688,-0.195348606
89.87397887,0.943224528
6.2917825,0.008597087
97.02697975,0.354512364
85.2368443,-0.402130552
94.25199626,0.004216636
12.2658691,-0.29599928
20.19193294,0.974025541
78.89718372,-0.349809158
36.91488846,-0.706275599
66.49852636,-0.501282776
37.36897653,-0.324171037
36.95763907,-0.675374774
74.24499994,-0.914076054
19.30005135,0.435411585
91.7014375,-0.560716227
18.25687801,-0.558584209
42.52347054,-0.993737937
33.59480879,0.820743024
70.89104121,0.979018926
94.94716007,0.643743712
94.61411153,0.358193159
51.37933914,0.897406936
98.14091474,-0.682766562
26.11065559,0.829333818
20.73317919,0.951467384
35.81128274,-0.950164627
83.788232,0.859744731
85.2775657,-0.439070675
40.33570292,0.483808822
38.52229695,0.733315065
11.66374593,-0.784955738
40.0522666,0.70925293
94.57256465,0.319105076
52.73276113,0.624361587
73.78468129,-0.999086526
98.27134225,-0.77199256
2.24020644,0.784187841
15.03264843,0.625143085
42.70781631,-0.95641885
75.87973673,0.463120711
17.61502337,-0.943994066
87.22501574,-0.673976632
59.68382245,0.006437926
96.62200168,0.694245144
8.679786741,0.677965356
3.572011225,-0.417251233
20.13356127,0.959156568
93.19505312,-0.868776619
56.39833286,-0.149769264
66.26978106,-0.292017246
43.65342431,-0.322976479
6.483243753,0.198726611
10.59044966,-0.919053286
88.13778539,0.172326567
58.20867202,0.996023611
19.61998872,0.696445888
95.49002173,0.946509856
